phase,account_node,account_id,is_fraud_account,degree,weighted_degree,connected_device_count,connected_ip_count,connected_merchant_count,shared_device_count,shared_ip_count,proj_degree,proj_weighted_degree,community_id_louvain,community_id_lpa
T3,account:c4e5c3b6-4bf5-4e94-9e80-816e1b580bb8,c4e5c3b6-4bf5-4e94-9e80-816e1b580bb8,False,7,9.0,2,2,3,2,2,71,72,52,0
T3,account:1adb525c-7a84-4da7-815b-04a62131d178,1adb525c-7a84-4da7-815b-04a62131d178,False,6,9.0,2,2,2,2,2,67,68,52,0
T3,account:0f4b0ec8-9b46-4c50-bb7d-0742b9a7e73f,0f4b0ec8-9b46-4c50-bb7d-0742b9a7e73f,False,6,9.0,2,1,3,2,1,67,67,69,0
T3,account:b5e775dc-fb2c-4d8a-b40b-342e3eadd448,b5e775dc-fb2c-4d8a-b40b-342e3eadd448,False,3,3.0,1,1,1,1,1,30,30,21,0
T3,account:077c5828-42c6-4fb5-b0c4-1f788d628a5a,077c5828-42c6-4fb5-b0c4-1f788d628a5a,False,4,9.0,1,1,2,1,1,44,44,70,0
T3,account:126811a8-dad2-4ff2-9abc-0a482c844674,126811a8-dad2-4ff2-9abc-0a482c844674,False,5,9.0,2,1,2,2,1,59,59,54,0
T3,account:ea3f6c84-0303-4ae3-88f5-7b6296ed4f90,ea3f6c84-0303-4ae3-88f5-7b6296ed4f90,False,4,9.0,1,1,2,1,1,45,45,78,0
T3,account:8ae2b163-3917-4b26-b480-c7a0d66c9728,8ae2b163-3917-4b26-b480-c7a0d66c9728,False,7,15.0,3,2,2,3,2,57,57,70,0
T3,account:96067836-c429-454d-8e13-7d4ea456ef58,96067836-c429-454d-8e13-7d4ea456ef58,False,4,18.0,2,1,1,2,1,33,33,22,0
T3,account:adc27ae4-8136-40a3-82a5-67a453a3ef53,adc27ae4-8136-40a3-82a5-67a453a3ef53,False,7,15.0,1,2,4,1,2,111,113,69,0
T3,account:fd6e04a5-bfaa-4363-8784-b2ad187e6e65,fd6e04a5-bfaa-4363-8784-b2ad187e6e65,False,5,18.0,2,1,2,2,1,60,60,21,0
T3,account:6a3719cc-18ce-40f2-9f6f-290a16ec0ede,6a3719cc-18ce-40f2-9f6f-290a16ec0ede,False,3,3.0,1,1,1,1,1,27,27,52,0
T3,account:f3787721-81a0-4427-8cb5-b62939770c77,f3787721-81a0-4427-8cb5-b62939770c77,False,7,12.0,2,3,2,2,3,61,62,71,0
T3,account:18d11a71-8635-451b-b6dc-3b10942199d0,18d11a71-8635-451b-b6dc-3b10942199d0,False,5,18.0,3,1,1,3,1,38,39,63,0
T3,account:e53ec211-07c1-4d7f-851d-5f34349594a0,e53ec211-07c1-4d7f-851d-5f34349594a0,False,6,15.0,1,2,3,1,2,74,75,21,0
T3,account:61718032-20cf-40f3-a60f-ca35582fb34e,61718032-20cf-40f3-a60f-ca35582fb34e,False,7,18.0,1,3,3,1,3,81,83,4,0
T3,account:fa5c5fb6-5492-40c6-96ac-49ac03626f06,fa5c5fb6-5492-40c6-96ac-49ac03626f06,False,3,9.0,1,1,1,1,1,30,30,58,0
T3,account:d9fd7a32-dfba-4e3d-bf1e-d6ec36e967c8,d9fd7a32-dfba-4e3d-bf1e-d6ec36e967c8,False,8,12.0,3,1,4,3,1,98,98,37,0
T3,account:63fc93d9-71d4-431a-a507-9b91085bec82,63fc93d9-71d4-431a-a507-9b91085bec82,False,7,15.0,2,3,2,2,3,70,72,69,0
T3,account:972702c6-eec3-4127-afca-fc6c0062d924,972702c6-eec3-4127-afca-fc6c0062d924,False,5,12.0,1,2,2,1,2,53,53,45,0
T3,account:baa38df5-f0c8-4a84-9909-d5110be7f3ad,baa38df5-f0c8-4a84-9909-d5110be7f3ad,False,7,15.0,3,2,2,3,1,59,59,54,0
T3,account:6711b1f8-7f86-4d68-804b-f3853d6b18fb,6711b1f8-7f86-4d68-804b-f3853d6b18fb,False,5,12.0,1,2,2,1,2,31,31,70,0
T3,account:f2f158e9-5a69-4388-a1e8-d08add1a8e1f,f2f158e9-5a69-4388-a1e8-d08add1a8e1f,False,4,9.0,1,1,2,1,1,44,44,46,0
T3,account:62bf135f-7be4-4830-86fa-0ab54f456ac5,62bf135f-7be4-4830-86fa-0ab54f456ac5,False,3,18.0,1,1,1,1,1,33,33,71,0
T3,account:4355baab-e9aa-4ea9-bb86-a1ab6dcb6bed,4355baab-e9aa-4ea9-bb86-a1ab6dcb6bed,False,5,6.0,1,2,2,1,2,54,54,22,0
T3,account:b8547140-4945-46ed-95c9-31ca75ec69c6,b8547140-4945-46ed-95c9-31ca75ec69c6,False,3,3.0,1,1,1,1,1,27,27,52,0
T3,account:501c2324-27c9-4ad3-b63e-750c03e99ecf,501c2324-27c9-4ad3-b63e-750c03e99ecf,False,6,12.0,1,2,3,1,2,69,70,1,0
T3,account:226c1fb6-27ab-4a4f-8dc9-bf860f4a9fcd,226c1fb6-27ab-4a4f-8dc9-bf860f4a9fcd,False,4,15.0,2,1,1,2,1,33,33,14,0
T3,account:5f50ae95-42f0-4175-badf-e55c59d37507,5f50ae95-42f0-4175-badf-e55c59d37507,False,7,30.0,1,3,3,1,3,75,77,78,0
T3,account:a8152c48-ee3c-4729-ba3d-a3083548db2c,a8152c48-ee3c-4729-ba3d-a3083548db2c,False,5,12.0,2,1,2,2,1,49,50,1,0
T3,account:45c6f1ff-dbed-4408-8049-cb07e81f0d84,45c6f1ff-dbed-4408-8049-cb07e81f0d84,False,4,6.0,2,1,1,2,1,36,36,71,0
T3,account:cd23ef4b-0ecb-48cf-ab45-2fe2641e911b,cd23ef4b-0ecb-48cf-ab45-2fe2641e911b,False,5,6.0,2,1,2,2,1,63,65,45,0
T3,account:ca7113c8-2fc4-4daf-ba3a-8e82e13b8751,ca7113c8-2fc4-4daf-ba3a-8e82e13b8751,False,7,9.0,2,2,3,2,2,75,76,52,0
T3,account:a2516ac2-78de-46a0-ae81-22a598b6ac0a,a2516ac2-78de-46a0-ae81-22a598b6ac0a,False,6,6.0,2,2,2,2,2,55,55,71,0
T3,account:18710d4d-f775-4dd3-a3d8-535a53becf3f,18710d4d-f775-4dd3-a3d8-535a53becf3f,False,0,0.0,0,0,0,0,0,0,0,36,30
T3,account:f3434f11-ddd2-4cca-a73c-a1ec503b1ab1,f3434f11-ddd2-4cca-a73c-a1ec503b1ab1,False,3,6.0,1,1,1,1,1,29,29,78,0
T3,account:454eead9-b045-4630-af5d-b25ae95943d3,454eead9-b045-4630-af5d-b25ae95943d3,False,3,6.0,1,1,1,1,1,32,32,52,0
T3,account:a44f9e8f-70e8-4415-9de6-14ba18bbe072,a44f9e8f-70e8-4415-9de6-14ba18bbe072,False,7,12.0,2,2,3,2,2,75,77,14,0
T3,account:5efad41f-89d4-4a3b-82a3-26aaf6d4e42a,5efad41f-89d4-4a3b-82a3-26aaf6d4e42a,False,3,3.0,1,1,1,1,1,28,28,70,0
T3,account:e139bdd6-80cb-416e-bda6-ecbb13182f40,e139bdd6-80cb-416e-bda6-ecbb13182f40,False,4,6.0,1,1,2,1,1,49,49,78,0
T3,account:57fe6a59-ff84-4530-b80d-952b79463a86,57fe6a59-ff84-4530-b80d-952b79463a86,False,3,3.0,1,1,1,1,1,34,35,54,0
T3,account:33dbbea2-2f80-4623-aac5-e5404bb9f8dc,33dbbea2-2f80-4623-aac5-e5404bb9f8dc,False,4,6.0,1,1,2,1,1,48,48,78,0
T3,account:b05194bc-eff8-4a39-bf9e-6d1921d8b7fc,b05194bc-eff8-4a39-bf9e-6d1921d8b7fc,False,3,3.0,1,1,1,1,1,21,21,54,0
T3,account:50200709-9bd1-42c8-921a-98879caf57a2,50200709-9bd1-42c8-921a-98879caf57a2,False,3,6.0,1,1,1,1,1,33,33,12,0
T3,account:f7c9fba9-1d86-4567-a324-1177bd1e880e,f7c9fba9-1d86-4567-a324-1177bd1e880e,False,3,3.0,1,1,1,1,1,32,32,12,0
T3,account:806a4579-89f8-489d-b5f1-dc464b4316b7,806a4579-89f8-489d-b5f1-dc464b4316b7,False,5,6.0,1,2,2,1,2,41,41,14,0
T3,account:66a0852b-9957-4db9-bbdb-f968d75ba088,66a0852b-9957-4db9-bbdb-f968d75ba088,False,7,15.0,1,2,4,1,2,99,100,45,0
T3,account:6be4da69-b8b4-4302-9c9c-0bba7a170f47,6be4da69-b8b4-4302-9c9c-0bba7a170f47,False,4,6.0,1,1,2,1,0,32,32,21,0
T3,account:caba6349-8f42-4885-929d-e043d26062aa,caba6349-8f42-4885-929d-e043d26062aa,False,7,12.0,1,2,4,1,2,88,90,78,0
T3,account:3a551de3-8bd6-4014-baaf-6a5a7bfc68f0,3a551de3-8bd6-4014-baaf-6a5a7bfc68f0,False,9,15.0,3,1,5,3,1,114,117,46,0
T3,account:2135a070-6836-4bdd-a029-c8551320ba5a,2135a070-6836-4bdd-a029-c8551320ba5a,False,7,12.0,3,2,2,3,2,68,68,78,0
T3,account:b51a7ffc-45de-435c-86ef-3484c9125cb4,b51a7ffc-45de-435c-86ef-3484c9125cb4,False,11,18.0,4,2,5,4,2,127,132,37,0
T3,account:72c44c41-c6eb-481e-8245-160c2baf8381,72c44c41-c6eb-481e-8245-160c2baf8381,False,3,3.0,1,1,1,1,1,30,30,58,0
T3,account:24ad79b7-98b2-478b-8866-575a01219142,24ad79b7-98b2-478b-8866-575a01219142,False,7,9.0,2,2,3,2,2,73,75,37,0
T3,account:8ef6792d-05c9-4f30-8001-92bde261e255,8ef6792d-05c9-4f30-8001-92bde261e255,False,5,21.0,1,2,2,1,2,40,43,46,0
T3,account:92211370-9410-4458-8db8-8e5ebf63a347,92211370-9410-4458-8db8-8e5ebf63a347,False,4,12.0,1,1,2,1,1,39,40,46,0
T3,account:31f1e11d-9976-42a3-8d85-22a4e5a68ac8,31f1e11d-9976-42a3-8d85-22a4e5a68ac8,False,3,6.0,1,1,1,1,1,31,31,70,0
T3,account:f2fb0568-da0e-4569-90c9-1bf84fac1b8b,f2fb0568-da0e-4569-90c9-1bf84fac1b8b,False,0,0.0,0,0,0,0,0,0,0,38,31
T3,account:2d5acb05-d4b4-43d3-b79a-c4bedc084e49,2d5acb05-d4b4-43d3-b79a-c4bedc084e49,False,4,6.0,1,1,2,1,1,38,38,1,0
T3,account:c84f579d-2f77-45ff-a52d-02ef4af54578,c84f579d-2f77-45ff-a52d-02ef4af54578,False,5,12.0,2,1,2,2,1,53,54,1,0
T3,account:4737ced9-dc9e-41c0-a06b-9bc0dfd8cd43,4737ced9-dc9e-41c0-a06b-9bc0dfd8cd43,False,4,12.0,1,1,2,1,1,44,44,63,0
T3,account:ca281b9c-c2a4-4ebf-adc1-ed156d5d3e30,ca281b9c-c2a4-4ebf-adc1-ed156d5d3e30,False,3,3.0,1,1,1,1,1,30,30,71,0
T3,account:5288d3a1-c7fb-404c-983a-f63e29314894,5288d3a1-c7fb-404c-983a-f63e29314894,False,0,0.0,0,0,0,0,0,0,0,39,32
T3,account:fa952885-8cbe-4807-b2d0-70d751da9aee,fa952885-8cbe-4807-b2d0-70d751da9aee,False,5,18.0,1,2,2,1,2,55,55,45,0
T3,account:7a17317a-3987-4604-8cc2-756bd2f30154,7a17317a-3987-4604-8cc2-756bd2f30154,False,4,9.0,1,1,2,1,1,48,49,52,0
T3,account:c1196eb4-755a-4fcf-aaa7-46971a7a1507,c1196eb4-755a-4fcf-aaa7-46971a7a1507,False,0,0.0,0,0,0,0,0,0,0,40,33
T3,account:117e4fd1-456a-4fe0-89cf-dd42d4b7f0f2,117e4fd1-456a-4fe0-89cf-dd42d4b7f0f2,False,3,6.0,1,1,1,1,1,24,24,63,0
T3,account:3de1a2d7-c035-4e48-b766-a435bc3a0602,3de1a2d7-c035-4e48-b766-a435bc3a0602,False,8,15.0,2,3,3,2,3,79,79,12,0
T3,account:9f594b4f-428b-4648-be31-91c41200158d,9f594b4f-428b-4648-be31-91c41200158d,False,5,6.0,1,2,2,1,2,58,58,22,0
T3,account:ffb4917c-432d-4267-b48f-610846cb0bb8,ffb4917c-432d-4267-b48f-610846cb0bb8,False,0,0.0,0,0,0,0,0,0,0,41,34
T3,account:128b22db-65a5-4326-837b-69a60deeaf09,128b22db-65a5-4326-837b-69a60deeaf09,False,6,12.0,1,1,4,1,0,76,77,46,0
T3,account:0c1927d7-ffdd-4182-b9f8-2c6067698178,0c1927d7-ffdd-4182-b9f8-2c6067698178,False,7,15.0,2,1,4,2,1,94,97,45,0
T3,account:f344c507-3384-4774-bef4-3e4dae7a175d,f344c507-3384-4774-bef4-3e4dae7a175d,False,4,6.0,1,1,2,1,1,55,56,29,0
T3,account:41d051b0-5b3b-4bba-b077-b35acb415fb4,41d051b0-5b3b-4bba-b077-b35acb415fb4,False,5,12.0,2,1,2,2,1,53,53,70,0
T3,account:be9d7789-7c13-4719-b258-394823cbbee2,be9d7789-7c13-4719-b258-394823cbbee2,False,4,6.0,1,2,1,1,2,32,32,70,0
T3,account:fa39bdc4-ea2c-4569-9432-ae2ce301590a,fa39bdc4-ea2c-4569-9432-ae2ce301590a,False,4,6.0,1,1,2,1,1,50,50,46,0
T3,account:2e201c8f-bc58-4455-af7d-e9317d3714e9,2e201c8f-bc58-4455-af7d-e9317d3714e9,False,4,6.0,2,1,1,2,1,34,34,46,0
T3,account:9f9f8fa4-f5c7-4a15-8e4d-ce8215c0cc08,9f9f8fa4-f5c7-4a15-8e4d-ce8215c0cc08,False,5,18.0,1,2,2,1,2,44,45,12,0
T3,account:361a858c-3fd9-43e9-ad98-e3c0bbb374ad,361a858c-3fd9-43e9-ad98-e3c0bbb374ad,False,5,12.0,2,2,1,2,2,40,40,14,0
T3,account:b436d822-0285-4d28-971b-27525a4bd901,b436d822-0285-4d28-971b-27525a4bd901,False,9,18.0,3,3,3,3,3,102,102,45,0
T3,account:893796d9-8788-445f-b0dd-d83e2c6a1080,893796d9-8788-445f-b0dd-d83e2c6a1080,False,4,9.0,1,1,2,1,1,57,57,70,0
T3,account:99b51c8d-b7d0-45fb-869a-51d07c49376d,99b51c8d-b7d0-45fb-869a-51d07c49376d,False,4,12.0,1,1,2,1,1,56,56,29,0
T3,account:86159bc3-11d2-4f13-a734-b013a1064bc7,86159bc3-11d2-4f13-a734-b013a1064bc7,False,0,0.0,0,0,0,0,0,0,0,42,35
T3,account:f5e3cedf-1ce7-4613-a19f-4b691ce66e18,f5e3cedf-1ce7-4613-a19f-4b691ce66e18,False,6,15.0,1,1,4,1,1,82,83,78,0
T3,account:356b9c4c-e428-4a26-9d7f-d5bc9c576ab5,356b9c4c-e428-4a26-9d7f-d5bc9c576ab5,False,5,6.0,2,1,2,2,1,55,57,71,0
T3,account:f4ef4ba8-8706-413a-9956-ee536132454d,f4ef4ba8-8706-413a-9956-ee536132454d,False,9,15.0,3,5,1,3,5,68,68,69,0
T3,account:c282836b-214c-4973-bc4c-7c176f0cf401,c282836b-214c-4973-bc4c-7c176f0cf401,False,7,21.0,2,2,3,2,2,87,87,37,0
T3,account:88eee3c7-1023-4e92-a718-7d3a6423f0e8,88eee3c7-1023-4e92-a718-7d3a6423f0e8,False,4,6.0,1,1,2,1,1,57,57,37,0
T3,account:199776e7-80dc-4692-a707-bff2c15b051e,199776e7-80dc-4692-a707-bff2c15b051e,False,5,18.0,2,1,2,2,1,47,47,1,0
T3,account:d5a5b4b8-d87d-405f-8e69-639e8a99c2b5,d5a5b4b8-d87d-405f-8e69-639e8a99c2b5,False,3,6.0,1,1,1,1,1,28,28,78,0
T3,account:ae673f85-1630-4c43-b896-6fb0ab6a1216,ae673f85-1630-4c43-b896-6fb0ab6a1216,False,4,6.0,1,2,1,1,2,32,32,1,0
T3,account:99360257-f043-426a-86ff-db03a7df63af,99360257-f043-426a-86ff-db03a7df63af,False,7,15.0,1,3,3,1,3,84,84,37,0
T3,account:dd05c9fb-b904-49b5-99b3-96ee8dea929c,dd05c9fb-b904-49b5-99b3-96ee8dea929c,False,4,15.0,1,2,1,1,2,36,36,52,0
T3,account:064b2c7a-270e-4ffa-b6e9-616478a62764,064b2c7a-270e-4ffa-b6e9-616478a62764,False,8,15.0,3,2,3,3,2,77,77,78,0
T3,account:503f0153-a14e-436b-881e-78f514b3e558,503f0153-a14e-436b-881e-78f514b3e558,False,8,15.0,2,3,3,2,3,81,84,46,0
T3,account:bcc9357b-998c-421a-bc66-db8d19c27a6b,bcc9357b-998c-421a-bc66-db8d19c27a6b,False,6,9.0,1,2,3,1,2,77,78,52,0
T3,account:26c8730d-2b5b-49a9-b446-4609fdff6027,26c8730d-2b5b-49a9-b446-4609fdff6027,False,5,9.0,2,1,2,2,1,51,51,22,0
T3,account:a32b8663-32d7-45b8-8060-179b270fc18a,a32b8663-32d7-45b8-8060-179b270fc18a,False,7,18.0,1,3,3,1,3,73,73,29,0
T3,account:240af99d-5164-4292-820e-690cda7486a6,240af99d-5164-4292-820e-690cda7486a6,False,0,0.0,0,0,0,0,0,0,0,43,36
T3,account:a7d2226b-3954-4b37-91f7-9a40f1a3c50b,a7d2226b-3954-4b37-91f7-9a40f1a3c50b,False,5,12.0,1,2,2,1,2,46,46,72,0
T3,account:2f3633b0-30d3-467d-8c51-5e49ea81e5d6,2f3633b0-30d3-467d-8c51-5e49ea81e5d6,False,9,15.0,5,1,3,5,1,92,93,78,0
T3,account:afc3e040-f451-4974-97a9-9cf772f0667d,afc3e040-f451-4974-97a9-9cf772f0667d,False,5,12.0,1,2,2,1,2,45,45,78,0
T3,account:9567b96f-7cd0-4d3f-bb7b-63055262ffd9,9567b96f-7cd0-4d3f-bb7b-63055262ffd9,False,8,12.0,2,4,2,2,4,59,60,54,0
T3,account:07d392ac-6595-4f57-97f4-eeb2071b58b2,07d392ac-6595-4f57-97f4-eeb2071b58b2,False,3,6.0,1,1,1,1,1,30,30,4,0
T3,account:83e2f62c-278b-4f80-91cc-48d9629659d2,83e2f62c-278b-4f80-91cc-48d9629659d2,False,7,18.0,2,3,2,2,3,40,40,78,0
T3,account:c55af4e2-bb0e-46b0-89fb-e9b7f4ea157d,c55af4e2-bb0e-46b0-89fb-e9b7f4ea157d,False,5,12.0,2,1,2,2,1,42,44,46,0
T3,account:1a92b748-6d57-4757-be3e-757acfa5cd35,1a92b748-6d57-4757-be3e-757acfa5cd35,False,8,18.0,2,3,3,2,3,85,86,52,0
T3,account:6c9664d1-1706-450d-9ecc-676884cbe586,6c9664d1-1706-450d-9ecc-676884cbe586,False,4,6.0,1,1,2,1,1,47,49,58,0
T3,account:d203c97c-a128-4085-b774-a8b0787c5275,d203c97c-a128-4085-b774-a8b0787c5275,False,3,6.0,1,1,1,1,1,29,29,78,0
T3,account:d4ab244c-4244-4752-8bd8-5c50f956f4d1,d4ab244c-4244-4752-8bd8-5c50f956f4d1,False,4,12.0,1,1,2,1,1,47,47,72,0
T3,account:49d4dc17-3204-4703-ac2a-c7f79f6fe10c,49d4dc17-3204-4703-ac2a-c7f79f6fe10c,False,3,3.0,1,1,1,1,1,27,27,12,0
T3,account:af978cbd-3329-4f35-a822-3dfd4b307b53,af978cbd-3329-4f35-a822-3dfd4b307b53,False,5,9.0,1,2,2,1,2,45,45,21,0
T3,account:9cf2c24a-dc05-422e-8d77-9868dd04f761,9cf2c24a-dc05-422e-8d77-9868dd04f761,False,4,6.0,1,1,2,1,1,46,46,72,0
T3,account:dbd1f8ea-f225-43fa-9df3-c531c6308721,dbd1f8ea-f225-43fa-9df3-c531c6308721,False,3,6.0,1,1,1,1,1,29,29,12,0
T3,account:df27217f-499f-4770-9e58-bc2e597a37e3,df27217f-499f-4770-9e58-bc2e597a37e3,False,5,6.0,1,2,2,1,2,53,53,54,0
T3,account:45feeed9-7178-4989-9862-72884adb889e,45feeed9-7178-4989-9862-72884adb889e,False,8,24.0,2,2,4,2,1,84,85,37,0
T3,account:32593858-c38d-4ce2-beb0-8f31dde83248,32593858-c38d-4ce2-beb0-8f31dde83248,False,4,15.0,1,2,1,1,2,33,33,12,0
T3,account:592379bc-f4b1-4e81-b436-2ba8df69bc27,592379bc-f4b1-4e81-b436-2ba8df69bc27,False,6,15.0,1,2,3,1,2,72,72,46,0
T3,account:7f9ca22b-d3de-4188-b731-1b818ee00e45,7f9ca22b-d3de-4188-b731-1b818ee00e45,False,5,6.0,1,2,2,1,2,54,54,54,0
T3,account:4e849b58-19b1-4a54-9a40-22b08e235842,4e849b58-19b1-4a54-9a40-22b08e235842,False,4,9.0,1,1,2,1,1,54,54,63,0
T3,account:65a168bc-b0b7-475f-9621-295eb9fc68fb,65a168bc-b0b7-475f-9621-295eb9fc68fb,False,3,3.0,1,1,1,1,1,33,33,46,0
T3,account:0453ddcb-2ee7-46b4-a378-d67bb377f7a4,0453ddcb-2ee7-46b4-a378-d67bb377f7a4,False,3,6.0,1,1,1,1,1,21,21,52,0
T3,account:d3ccc0bb-7e3e-48e6-beda-fbb9be98360b,d3ccc0bb-7e3e-48e6-beda-fbb9be98360b,False,6,9.0,1,2,3,1,2,72,74,46,0
T3,account:d65da944-4e1e-4a71-b579-1658ecaca653,d65da944-4e1e-4a71-b579-1658ecaca653,False,3,3.0,1,1,1,1,1,28,28,14,0
T3,account:d9976a12-f0fc-4a66-9830-6713c3c6d77a,d9976a12-f0fc-4a66-9830-6713c3c6d77a,False,4,6.0,1,1,2,1,1,56,56,69,0
T3,account:e7c8a4c8-992b-4742-a8e2-70f052fe396f,e7c8a4c8-992b-4742-a8e2-70f052fe396f,False,10,21.0,4,2,4,4,2,103,106,70,0
T3,account:7fbbfe93-76ca-417f-9e8f-853df36f84c4,7fbbfe93-76ca-417f-9e8f-853df36f84c4,False,7,18.0,1,2,4,1,2,81,83,1,0
T3,account:138b6eaf-c70d-4727-a466-871086af852f,138b6eaf-c70d-4727-a466-871086af852f,False,7,9.0,2,3,2,2,3,47,47,72,0
T3,account:e0da471d-2e1f-4213-98c4-9f8f3f44cc36,e0da471d-2e1f-4213-98c4-9f8f3f44cc36,False,0,0.0,0,0,0,0,0,0,0,44,37
T3,account:02c25acc-900d-42e6-8b4f-cb28380d493b,02c25acc-900d-42e6-8b4f-cb28380d493b,False,5,6.0,2,1,2,2,1,48,48,58,0
T3,account:545d3f51-2c5d-423f-a79b-717b966c9c0c,545d3f51-2c5d-423f-a79b-717b966c9c0c,False,4,6.0,1,1,2,1,1,49,50,45,0
T3,account:685df399-1916-4a24-b89e-ad017a0b7fff,685df399-1916-4a24-b89e-ad017a0b7fff,False,6,15.0,1,2,3,1,2,71,71,71,0
T3,account:c97269fd-0882-4439-89c1-8f47382ac864,c97269fd-0882-4439-89c1-8f47382ac864,False,7,18.0,1,2,4,1,2,102,104,78,0
T3,account:2a267ea0-2783-481d-b36e-29c81e17c999,2a267ea0-2783-481d-b36e-29c81e17c999,False,9,30.0,2,3,4,2,3,105,107,69,0
T3,account:c2eb7a7c-37a0-42c8-b62e-e978e0b4125e,c2eb7a7c-37a0-42c8-b62e-e978e0b4125e,False,5,9.0,1,1,3,1,1,67,70,45,0
T3,account:bfbbb3f6-2210-488d-9d67-6797c6a572a9,bfbbb3f6-2210-488d-9d67-6797c6a572a9,False,3,3.0,1,1,1,1,1,27,27,14,0
T3,account:4241afd6-fed2-45cb-bf48-ebbbbc93e241,4241afd6-fed2-45cb-bf48-ebbbbc93e241,False,6,6.0,2,2,2,2,2,44,44,46,0
T3,account:b7d69dc1-85ea-4a51-9b04-c7e28b0626d0,b7d69dc1-85ea-4a51-9b04-c7e28b0626d0,False,4,12.0,1,1,2,1,1,49,50,63,0
T3,account:173c76ef-5b52-4819-ba4b-c8fc139286e4,173c76ef-5b52-4819-ba4b-c8fc139286e4,False,7,12.0,2,2,3,2,1,79,80,21,0
T3,account:0c4deb3f-3455-4073-b0df-b8d61e3e1bd1,0c4deb3f-3455-4073-b0df-b8d61e3e1bd1,False,3,3.0,1,1,1,1,0,23,23,1,0
T3,account:b8265e7d-af25-494b-9875-4684c12199ef,b8265e7d-af25-494b-9875-4684c12199ef,False,6,9.0,2,2,2,2,1,65,66,37,0
T3,account:3e466bd3-ba30-4be0-a731-81d8fe34f592,3e466bd3-ba30-4be0-a731-81d8fe34f592,False,6,15.0,1,4,1,1,4,40,42,69,0
T3,account:15cfea68-4ca8-4a43-b15d-71e1eeef1381,15cfea68-4ca8-4a43-b15d-71e1eeef1381,False,3,3.0,1,1,1,1,1,24,24,46,0
T3,account:6d9bccd7-bbae-472f-adbf-5105f5c5aa9d,6d9bccd7-bbae-472f-adbf-5105f5c5aa9d,False,6,15.0,2,1,3,2,1,63,65,72,0
T3,account:cc94b029-858b-4e0e-b5e3-7a77a5163782,cc94b029-858b-4e0e-b5e3-7a77a5163782,False,3,3.0,1,1,1,1,1,32,32,70,0
T3,account:99313ef9-8467-45bc-b6b3-51618b7fe8ce,99313ef9-8467-45bc-b6b3-51618b7fe8ce,False,7,18.0,2,3,2,2,3,61,63,70,0
T3,account:9c057ed3-90c7-408d-ba55-37ae2274ae9f,9c057ed3-90c7-408d-ba55-37ae2274ae9f,False,3,3.0,1,1,1,1,1,27,27,71,0
T3,account:746a3a0a-2aea-4b95-a2c9-a29dabb294d5,746a3a0a-2aea-4b95-a2c9-a29dabb294d5,False,4,6.0,1,1,2,1,1,52,52,78,0
T3,account:bb221727-f32b-4d67-89c8-97c8d7dae1d6,bb221727-f32b-4d67-89c8-97c8d7dae1d6,False,4,9.0,1,1,2,1,1,46,46,14,0
T3,account:ee1d857d-2126-4ea7-bb23-a30c28a909a2,ee1d857d-2126-4ea7-bb23-a30c28a909a2,False,8,12.0,3,1,4,3,1,94,94,70,0
T3,account:3d6ffcfc-0ae3-4dc1-af52-f81c7c9a8463,3d6ffcfc-0ae3-4dc1-af52-f81c7c9a8463,False,3,3.0,1,1,1,1,1,27,27,14,0
T3,account:eef21946-ab94-424d-b8e4-b66f7927a3fa,eef21946-ab94-424d-b8e4-b66f7927a3fa,False,7,12.0,2,2,3,2,2,71,71,78,0
T3,account:f16978f6-bb6f-4b88-ab46-d4a5d2fd2ec0,f16978f6-bb6f-4b88-ab46-d4a5d2fd2ec0,False,5,12.0,1,1,3,1,1,63,63,63,0
T3,account:e38ade4f-2509-422e-983b-372f4923e1f5,e38ade4f-2509-422e-983b-372f4923e1f5,False,5,9.0,2,1,2,2,1,45,45,14,0
T3,account:449c5eed-1cc6-4cd1-b13b-d92caeee60ee,449c5eed-1cc6-4cd1-b13b-d92caeee60ee,False,4,6.0,1,1,2,1,1,47,48,46,0
T3,account:7c27c654-5b5e-415b-bc86-4386a5de8689,7c27c654-5b5e-415b-bc86-4386a5de8689,False,4,6.0,1,2,1,1,2,31,31,12,0
T3,account:296e9098-e0f3-402a-9c7a-0e116ad9c815,296e9098-e0f3-402a-9c7a-0e116ad9c815,False,6,9.0,3,1,2,3,1,58,58,46,0
T3,account:04713859-5754-4c18-884c-a513e79b6ff2,04713859-5754-4c18-884c-a513e79b6ff2,False,6,18.0,1,3,2,1,3,48,50,12,0
T3,account:a6a00ecc-8cf8-4e76-af9b-4c747032701e,a6a00ecc-8cf8-4e76-af9b-4c747032701e,False,5,12.0,2,2,1,2,2,37,37,14,0
T3,account:a0737e52-30fb-489c-80c4-541f6347a0b1,a0737e52-30fb-489c-80c4-541f6347a0b1,False,4,6.0,2,1,1,2,1,32,33,12,0
T3,account:834903ea-9015-41ab-8fd6-45f6119c3046,834903ea-9015-41ab-8fd6-45f6119c3046,False,6,15.0,1,2,3,1,2,76,76,58,0
T3,account:ffa7c208-ee2f-4125-929d-7984036859f1,ffa7c208-ee2f-4125-929d-7984036859f1,False,3,6.0,1,1,1,1,1,27,28,22,0
T3,account:7bc87710-0771-485a-9ef7-1c325c36bb9e,7bc87710-0771-485a-9ef7-1c325c36bb9e,False,6,12.0,2,2,2,2,2,63,63,21,0
