account_id,acct_tx_count,acct_tx_velocity,acct_active_days,acct_amount_total,acct_amount_avg,acct_amount_std,acct_age_days,acct_kyc_unverified,dev_unique_count,dev_tx_per_device,dev_max_accts_per_device,dev_shared_count,dev_shared_ratio,dev_concentration,net_unique_ip_count,net_tx_per_ip,net_max_accts_per_ip,net_shared_ip_count,net_shared_ip_ratio,net_ip_concentration,tx_velocity,tx_amount_mean,tx_amount_max,tx_amount_concentration,tx_time_spread_hours,tx_hour_mode,tx_weekend_ratio,merch_unique_count,merch_concentration,merch_max_accts_per_merchant,merch_top_category,merch_avg_age_days,graph_degree,graph_weighted_degree,graph_connected_devices,graph_connected_ips,graph_connected_merchants,graph_shared_devices,graph_shared_ips,graph_proj_degree,graph_proj_weighted_degree,graph_community_size,graph_community_density,graph_community_fraud_ratio,graph_community_shared_device_ratio,graph_community_shared_ip_ratio,phase,is_fraud_account,fraud_cluster_id,net_ip_persistence_score,merch_persistence_score,dev_mutation_score,relational_stability_score,topology_drift_score,behavioral_shift_score,genome_drift_score
35377cb9-d824-49ea-ae3d-fe09dfdfd1f2,1.0,0.1111111111111111,1.0,3788.24,3788.24,0.0,90,0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,3788.24,3788.24,1.0,0.0,20.0,1.0,1.0,1.0,21.0,0.0,30.0,3,3.0,1,1,1,1,1,32,32,116,0.1649,0.0086,0.1597,0.0888,T2,False,none,1.0,21.0,0.5,7.333333,16.0,0.11111,2.944444
8a5611c4-9c68-470f-9967-c69366f56684,3.0,0.3333333333333333,2.0,8003.33,2667.7766666666666,445.1065518876723,91,1,2.0,1.5,6.0,2.0,1.0,0.6666666666666666,2.0,1.5,3.0,1.0,0.5,0.6666666666666666,0.3333333333333333,2667.7766666666666,3021.93,0.3775840806264392,20.97111111111111,6.0,0.6666666666666666,1.0,1.0,22.0,1.0,25.0,5,9.0,2,2,1,2,1,32,32,133,0.1685,0.015,0.242,0.0995,T2,False,none,0.5,22.0,0.2,7.833333,10.666667,0.33333,2.844444
c095b578-bbbe-4ee4-8cc5-9511a27eafc0,2.0,0.2222222222222222,2.0,4135.75,2067.875,1667.5345667331758,54,0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.2222222222222222,2067.875,3247.0,0.7851054826814967,8.838611111111112,0.0,0.0,1.0,1.0,19.0,3.0,36.0,3,6.0,1,1,1,1,1,24,24,111,0.1666,0.018,0.1857,0.1152,T2,False,none,1.0,19.0,0.333333,6.666667,12.0,0.22222,2.666667
fb6837a2-1afa-4d08-9a46-c4ace3124f6f,3.0,0.3333333333333333,3.0,13781.95,4593.983333333334,443.99730183114053,94,1,2.0,1.5,7.0,2.0,1.0,0.6666666666666666,1.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,4593.983333333334,4986.16,0.3617891517528361,41.94166666666667,2.0,0.0,2.0,0.6666666666666666,26.0,0.0,77.0,5,9.0,2,1,2,2,1,54,54,109,0.1797,0.0,0.1985,0.0683,T2,False,none,0.666667,17.333333,0.266667,9.333333,18.0,0.499993,3.422222
03c70a0b-0dd5-4bf9-949c-077bebb9cc6e,2.0,0.2222222222222222,2.0,2724.05,1362.025,333.0402228710519,25,1,2.0,1.0,12.0,2.0,1.0,0.5,2.0,1.0,4.0,2.0,1.0,0.5,0.2222222222222222,1362.025,1597.52,0.586450322130651,41.74666666666667,0.0,0.5,2.0,0.5,18.0,1.0,54.5,6,6.0,2,2,2,2,2,56,56,116,0.1649,0.0086,0.1597,0.0888,T2,False,none,1.0,9.0,0.25,6.666667,18.666667,0.444436,2.638889
bc6438d3-5376-4abc-beae-d22de9f04f1f,4.0,0.4444444444444444,4.0,11573.92,2893.48,1227.4865477877956,78,1,2.0,2.0,7.0,2.0,1.0,0.75,2.0,2.0,3.0,2.0,1.0,0.5,0.4444444444444444,2893.48,3642.27,0.31469631723737507,121.66666666666667,17.0,0.25,4.0,0.25,25.0,0.0,75.0,8,12.0,2,2,4,2,2,94,97,76,0.2582,0.0,0.1402,0.082,T2,False,none,1.0,6.25,0.083333,9.0,31.333333,1.777707,3.361111
6d20420b-83cc-412a-b73d-ccaa1a095b29,3.0,0.3333333333333333,3.0,4460.9400000000005,1486.9800000000002,303.1193707106161,54,1,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.3333333333333333,1486.9800000000002,1816.33,0.40716306428689913,88.84444444444445,14.0,0.3333333333333333,2.0,0.6666666666666666,24.0,0.0,71.66666666666667,4,9.0,1,1,2,1,1,51,51,120,0.1532,0.0,0.1757,0.1412,T2,False,none,1.0,16.0,0.166667,8.666667,25.5,0.499993,3.277778
f7d51f65-ec5e-408e-ab2a-aba24de78109,1.0,0.1111111111111111,1.0,4142.19,4142.19,0.0,44,1,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1111111111111111,4142.19,4142.19,1.0,0.0,17.0,0.0,1.0,1.0,12.0,0.0,23.0,3,3.0,1,1,1,1,1,22,22,103,0.138,0.0,0.1496,0.1267,T2,False,none,1.0,12.0,0.5,4.666667,11.0,0.11111,2.055556
38836a75-b704-4854-9db3-dd482500e4ae,2.0,0.2222222222222222,2.0,4152.23,2076.115,2904.2643270284475,40,0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,0.5,0.2222222222222222,2076.115,4129.74,0.9945836333729106,77.90305555555555,6.0,0.5,1.0,1.0,24.0,1.0,21.0,4,6.0,1,2,1,1,2,36,36,75,0.2032,0.0,0.1287,0.0684,T2,False,none,1.5,24.0,0.333333,8.333333,18.0,0.22222,3.388889
72545d98-19af-4e19-80eb-aa591da8a80f,4.0,0.4444444444444444,3.0,8547.99,2136.9975,2174.5790111249116,23,0,2.0,2.0,7.0,2.0,1.0,0.75,2.0,2.0,3.0,2.0,1.0,0.5,0.4444444444444444,2136.9975,4132.53,0.48345049537961554,100.98555555555555,2.0,0.25,2.0,0.75,26.0,3.0,87.0,6,12.0,2,2,2,2,2,59,59,90,0.2449,0.0,0.16,0.0677,T2,False,none,1.0,19.5,0.25,9.0,19.666667,0.592585,3.416667
0a828347-fe01-4c51-9bec-96d1138b2880,3.0,0.3333333333333333,2.0,7771.63,2590.5433333333335,1613.814239165504,42,1,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,0.3333333333333333,2590.5433333333335,4292.43,0.5523204269889328,92.11583333333333,0.0,0.6666666666666666,2.0,0.6666666666666666,20.0,1.0,47.666666666666664,4,9.0,1,1,2,1,1,48,49,75,0.2032,0.0,0.1287,0.0684,T2,False,none,1.0,13.333333,0.166667,7.333333,24.0,0.499993,2.833333
1c1815c0-6dbe-4f6f-9724-939c1b3d3e12,3.0,0.3333333333333333,3.0,10004.77,3334.9233333333336,306.71471636250743,66,0,2.0,1.5,7.0,2.0,1.0,0.6666666666666666,1.0,3.0,4.0,1.0,1.0,1.0,0.3333333333333333,3334.9233333333336,3673.26,0.36715086903547006,128.98083333333332,7.0,0.3333333333333333,2.0,0.6666666666666666,20.0,1.0,38.666666666666664,5,9.0,2,1,2,2,1,46,46,111,0.1666,0.018,0.1857,0.1152,T2,False,none,0.666667,13.333333,0.266667,7.0,15.333333,0.499993,2.644444
a0a69fc1-9c65-4c15-9154-513a6dc00cdd,3.0,0.3333333333333333,3.0,6837.3,2279.1,1472.3486159534366,84,1,2.0,1.5,8.0,2.0,1.0,0.6666666666666666,1.0,3.0,4.0,1.0,1.0,1.0,0.3333333333333333,2279.1,3792.55,0.554685329004139,163.46722222222223,11.0,0.0,3.0,0.3333333333333333,22.0,0.0,31.333333333333332,6,9.0,2,1,3,2,1,68,70,90,0.2065,0.0111,0.193,0.0789,T2,False,none,0.666667,7.333333,0.133333,8.0,22.666667,0.99997,2.933333
4014cdc4-34d7-4bc0-8eae-6715b6337ac1,1.0,0.1111111111111111,1.0,986.93,986.93,0.0,24,0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,986.93,986.93,1.0,0.0,13.0,0.0,1.0,1.0,18.0,3.0,79.0,3,3.0,1,1,1,1,1,22,22,99,0.2214,0.0,0.1818,0.1046,T2,False,none,1.0,18.0,0.5,6.333333,11.0,0.11111,2.611111
112a3234-4f04-43f3-8b74-780ee4e2b864,3.0,0.3333333333333333,3.0,6551.53,2183.8433333333332,1995.2759007298546,56,0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,0.3333333333333333,2183.8433333333332,4117.78,0.6285218872538171,201.71972222222223,9.0,0.6666666666666666,2.0,0.6666666666666666,23.0,0.0,27.0,4,9.0,1,1,2,1,1,51,51,69,0.2545,0.0,0.086,0.0571,T2,False,none,1.0,15.333333,0.166667,8.0,25.5,0.499993,3.055556
07422618-f0a7-4fc1-a840-efec8e5020cd,2.0,0.2222222222222222,2.0,8017.96,4008.98,897.7710536656884,97,1,2.0,1.0,8.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.2222222222222222,4008.98,4643.8,0.5791747526802329,75.04388888888889,0.0,0.0,1.0,1.0,20.0,0.0,89.0,4,6.0,2,1,1,2,1,33,33,120,0.1532,0.0,0.1757,0.1412,T2,False,none,0.666667,20.0,0.5,7.333333,11.0,0.22222,2.833333
ba64920d-2766-4598-955e-18c0dbd5ca7a,3.0,0.3333333333333333,3.0,5830.35,1943.45,1169.180597983049,87,1,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.5,3.0,2.0,1.0,0.6666666666666666,0.3333333333333333,1943.45,3242.83,0.5561981699211882,87.07277777777777,7.0,0.0,1.0,1.0,20.0,2.0,16.0,4,9.0,1,2,1,1,2,27,27,75,0.2032,0.0,0.1287,0.0684,T2,False,none,1.5,20.0,0.25,7.333333,13.5,0.33333,3.027778
75c8c82c-c6a1-42c1-a17c-b73a6827f0e1,1.0,0.1111111111111111,1.0,4196.94,4196.94,0.0,65,1,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.1111111111111111,4196.94,4196.94,1.0,0.0,16.0,1.0,1.0,1.0,22.0,1.0,15.0,3,3.0,1,1,1,1,1,30,30,91,0.1866,0.0,0.1885,0.1103,T2,False,none,1.0,22.0,0.5,8.0,15.0,0.11111,3.166667
20faa05a-f654-4397-b0fe-85adf097c948,4.0,0.4444444444444444,4.0,11361.52,2840.38,2081.439774034631,61,0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.3333333333333333,5.0,3.0,1.0,0.5,0.4444444444444444,2840.38,4923.17,0.4333196614537491,136.3125,17.0,0.25,2.0,0.75,20.0,3.0,56.25,6,12.0,1,3,2,1,3,41,41,80,0.2171,0.0125,0.1809,0.0448,T2,False,none,2.0,15.0,0.15,7.0,20.5,0.592585,3.05
d5555537-2e32-4cc8-b4fc-1aea20a73b8e,2.0,0.2222222222222222,2.0,3589.1400000000003,1794.5700000000002,1217.9914305938282,90,0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.2222222222222222,1794.5700000000002,2655.82,0.7399599904155313,168.37916666666666,12.0,1.0,1.0,1.0,22.0,3.0,95.0,3,6.0,1,1,1,1,1,30,30,114,0.1396,0.0,0.1606,0.1401,T2,False,none,1.0,22.0,0.333333,7.666667,15.0,0.22222,3.0
18f5f6d0-474f-40bb-a479-0a31abccbd7d,5.0,0.5555555555555556,3.0,20450.17,4090.0339999999997,1070.28195933595,51,0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,2.5,5.0,2.0,1.0,0.6,0.5555555555555556,4090.0339999999997,4969.57,0.24300873782467336,203.4411111111111,0.0,0.8,4.0,0.4,21.0,0.0,42.0,7,15.0,1,2,4,1,2,76,80,66,0.2862,0.0,0.1739,0.0673,T2,False,none,1.5,8.4,0.066667,7.333333,38.0,1.388854,2.966667
2a5d9475-ea77-4a2a-a1d9-512babb282b4,3.0,0.3333333333333333,3.0,8353.56,2784.52,440.0244232994346,24,0,2.0,1.5,8.0,2.0,1.0,0.6666666666666666,1.0,3.0,1.0,0.0,0.0,1.0,0.3333333333333333,2784.52,3268.38,0.3912559435737578,102.13166666666666,1.0,0.3333333333333333,1.0,1.0,25.0,1.0,74.0,4,9.0,2,1,1,2,0,36,36,111,0.1666,0.018,0.1857,0.1152,T2,False,none,0.0,25.0,0.0,8.333333,12.0,0.33333,2.777778
6d8bd957-d3f4-4b79-9d79-e21b2d308c2f,1.0,0.1111111111111111,1.0,2404.66,2404.66,0.0,74,1,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1111111111111111,2404.66,2404.66,1.0,0.0,5.0,1.0,1.0,1.0,27.0,1.0,38.0,3,3.0,1,1,1,1,1,36,36,133,0.1685,0.015,0.242,0.0995,T2,False,none,1.0,27.0,0.5,9.666667,18.0,0.11111,3.722222
dc0c2798-674b-4f91-b831-4ad493dd3b9c,6.0,0.6666666666666666,4.0,16531.690000000002,2755.281666666667,1411.0793513394867,26,1,2.0,3.0,8.0,2.0,1.0,0.6666666666666666,4.0,1.5,6.0,4.0,1.0,0.5,0.6666666666666666,2755.281666666667,4175.76,0.25259123537883904,203.7902777777778,0.0,0.3333333333333333,2.0,0.5,25.0,1.0,79.5,8,18.0,2,4,2,2,4,64,64,103,0.138,0.0,0.1496,0.1267,T2,False,none,1.666667,12.5,0.125,9.0,21.333333,1.333307,3.597222
3e0efe33-29f1-4e08-b4c6-51ecd8df4a5f,7.0,0.7777777777777778,4.0,14961.449999999999,2137.35,1542.8017194809363,57,0,1.0,7.0,12.0,1.0,1.0,1.0,2.0,3.5,4.0,2.0,1.0,0.8571428571428571,0.7777777777777778,2137.35,4453.95,0.2976950763462098,141.31694444444443,3.0,0.2857142857142857,1.0,1.0,24.0,3.0,17.0,4,21.0,1,2,1,1,2,38,39,114,0.1396,0.0,0.1606,0.1401,T2,False,none,1.5,24.0,0.125,8.333333,19.0,0.77777,3.319444
e81c8cda-140a-4b11-b58e-7039d148e715,3.0,0.3333333333333333,2.0,7988.17,2662.7233333333334,741.1834287363238,39,0,2.0,1.5,7.0,2.0,1.0,0.6666666666666666,1.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,2662.7233333333334,3506.06,0.4389065330357266,80.2125,2.0,0.0,2.0,0.6666666666666666,23.0,3.0,52.666666666666664,5,9.0,2,1,2,2,1,47,47,109,0.1797,0.0,0.1985,0.0683,T2,False,none,0.666667,15.333333,0.266667,8.0,15.666667,0.499993,2.977778
92653a96-9cb5-49a3-8282-e9ce52309f9d,1.0,0.1111111111111111,1.0,4372.98,4372.98,0.0,98,0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1111111111111111,4372.98,4372.98,1.0,0.0,12.0,0.0,1.0,1.0,26.0,2.0,44.0,3,3.0,1,1,1,1,1,32,32,66,0.3217,0.0,0.1383,0.0816,T2,False,none,1.0,26.0,0.5,9.0,16.0,0.11111,3.5
a70fd842-3a6d-4938-b700-37d20912d566,2.0,0.2222222222222222,1.0,4879.860000000001,2439.9300000000003,1090.3445144540324,76,0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.2222222222222222,2439.9300000000003,3210.92,0.6579942867213403,6.705555555555556,6.0,1.0,2.0,0.5,29.0,1.0,64.5,4,6.0,1,1,2,1,1,57,57,133,0.1685,0.015,0.242,0.0995,T2,False,none,1.0,14.5,0.166667,10.0,28.5,0.444436,3.722222
669dc423-4246-4aa9-a7ed-1f415d84b2f9,1.0,0.1111111111111111,1.0,526.0,526.0,0.0,65,1,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.1111111111111111,526.0,526.0,1.0,0.0,3.0,0.0,1.0,1.0,22.0,0.0,14.0,3,3.0,1,1,1,1,1,27,27,69,0.2545,0.0,0.086,0.0571,T2,False,none,1.0,22.0,0.5,8.0,13.5,0.11111,3.166667
18baff25-6e52-446a-a24c-7b51f1b0d984,1.0,0.1111111111111111,1.0,181.22,181.22,0.0,25,1,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1111111111111111,181.22,181.22,1.0,0.0,6.0,0.0,1.0,1.0,24.0,2.0,94.0,3,3.0,1,1,1,1,0,28,28,66,0.2406,0.0,0.0976,0.0381,T2,False,none,0.0,24.0,0.0,8.333333,14.0,0.11111,2.777778
2c4beced-5300-48ba-b88a-3624b759d592,2.0,0.2222222222222222,2.0,6904.8,3452.4,1360.5582998166597,24,1,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.2222222222222222,3452.4,4414.46,0.6393320588576062,197.75444444444443,14.0,0.5,1.0,1.0,22.0,3.0,95.0,3,6.0,1,1,1,1,1,32,32,114,0.1396,0.0,0.1606,0.1401,T2,False,none,1.0,22.0,0.333333,8.0,16.0,0.22222,3.111111
b5d420f1-ed59-47f8-a035-a03a38250a60,4.0,0.4444444444444444,3.0,14853.83,3713.4575,658.5164223401466,30,1,1.0,4.0,10.0,1.0,1.0,1.0,3.0,1.3333333333333333,6.0,3.0,1.0,0.5,0.4444444444444444,3713.4575,4421.49,0.2976666624028954,95.10805555555555,8.0,0.0,3.0,0.5,24.0,1.0,38.25,7,12.0,1,3,3,1,3,69,69,75,0.2032,0.0,0.1287,0.0684,T2,False,none,2.0,12.0,0.1,8.666667,34.5,0.888871,3.588889
c0da1c9a-153d-485a-ae5f-21340a47c350,5.0,0.5555555555555556,3.0,13800.12,2760.0240000000003,1056.25243253211,26,0,2.0,2.5,6.0,2.0,1.0,0.8,1.0,5.0,3.0,1.0,1.0,1.0,0.5555555555555556,2760.0240000000003,4158.1,0.3013089741248627,105.43972222222222,7.0,0.4,3.0,0.4,31.0,0.0,45.6,6,15.0,2,1,3,2,1,86,87,116,0.1649,0.0086,0.1597,0.0888,T2,False,none,0.666667,12.4,0.114286,10.666667,28.666667,1.388854,3.815873
0d0f011c-dc23-44e4-b8b7-386eb8e9b5e3,4.0,0.4444444444444444,4.0,11559.04,2889.76,1493.3940626862914,96,1,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,0.4444444444444444,2889.76,4185.46,0.36209408393776643,168.5636111111111,0.0,0.5,2.0,0.75,26.0,1.0,58.5,4,12.0,1,1,2,1,1,52,53,73,0.2873,0.0,0.1121,0.1053,T2,False,none,1.0,19.5,0.15,9.333333,26.0,0.592585,3.494444
91cb5b35-e06d-4c9e-a97a-f061ccca4b8a,2.0,0.2222222222222222,2.0,1878.15,939.075,280.2759148589119,97,0,1.0,2.0,9.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,0.5,0.2222222222222222,939.075,1137.26,0.6055213907302398,22.749444444444446,3.0,0.0,2.0,0.5,17.0,0.0,53.0,5,6.0,1,2,2,1,2,45,45,120,0.1532,0.0,0.1757,0.1412,T2,False,none,1.5,8.5,0.166667,6.0,22.5,0.444436,2.555556
3fcc6395-4108-47e2-8b39-4d32798aab81,4.0,0.4444444444444444,3.0,15178.9,3794.725,1083.5145187305982,46,1,2.0,2.0,10.0,2.0,1.0,0.75,1.0,4.0,8.0,1.0,1.0,1.0,0.4444444444444444,3794.725,4702.69,0.30981757571365515,156.46916666666667,9.0,0.5,1.0,1.0,21.0,3.0,45.0,4,12.0,2,1,1,2,1,42,42,109,0.1797,0.0,0.1985,0.0683,T2,False,none,0.666667,21.0,0.333333,7.666667,14.0,0.44444,2.888889
829c8ee6-b83b-4b63-81c9-bf1d587c2b7a,2.0,0.2222222222222222,1.0,5873.620000000001,2936.8100000000004,1221.9512285684725,50,1,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,0.5,0.2222222222222222,2936.8100000000004,3800.86,0.6471068948961628,8.602222222222222,0.0,1.0,2.0,0.5,17.0,0.0,22.5,5,6.0,1,2,2,1,2,42,42,89,0.1793,0.0,0.1827,0.125,T2,False,none,1.5,8.5,0.166667,6.333333,21.0,0.444436,2.666667
eac12f65-ca80-4d5f-9d2b-e21754722cf7,2.0,0.2222222222222222,2.0,7802.84,3901.42,1319.7158121353252,90,1,2.0,1.0,9.0,2.0,1.0,0.5,2.0,1.0,5.0,2.0,1.0,0.5,0.2222222222222222,3901.42,4834.6,0.6195949167226292,39.15111111111111,3.0,0.0,1.0,1.0,22.0,3.0,21.0,5,6.0,2,2,1,2,2,41,41,90,0.2065,0.0111,0.193,0.0789,T2,False,none,1.0,22.0,0.5,8.0,13.666667,0.22222,3.166667
4f5e089d-c9fd-4301-a233-726d5b1c2fe2,5.0,0.5555555555555556,4.0,11977.16,2395.432,1420.9447603161777,36,0,1.0,5.0,10.0,1.0,1.0,1.0,3.0,1.6666666666666667,6.0,3.0,1.0,0.6,0.5555555555555556,2395.432,4213.2,0.3517695346810095,120.65416666666667,3.0,0.2,2.0,0.8,23.0,2.0,53.4,6,15.0,1,3,2,1,3,59,59,109,0.1797,0.0,0.1985,0.0683,T2,False,none,2.0,18.4,0.133333,8.0,29.5,0.694436,3.377778
9a00a301-3a14-4175-8d0f-a263334594d4,4.0,0.4444444444444444,4.0,9810.82,2452.705,1764.9988768362812,69,1,1.0,4.0,7.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,0.5,0.4444444444444444,2452.705,4378.26,0.44626850762729314,206.1786111111111,5.0,0.75,3.0,0.5,20.0,1.0,60.75,6,12.0,1,2,3,1,2,61,62,69,0.2545,0.0,0.086,0.0571,T2,False,none,1.5,10.0,0.1,7.333333,30.5,0.888871,2.977778
2b136b78-568a-4db9-b1ac-005c3374f58c,2.0,0.2222222222222222,1.0,9437.220000000001,4718.610000000001,202.79822484430164,74,0,2.0,1.0,12.0,2.0,1.0,0.5,1.0,2.0,6.0,1.0,1.0,1.0,0.2222222222222222,4718.610000000001,4862.01,0.5151951528098316,1.1025,21.0,0.0,1.0,1.0,21.0,1.0,56.0,4,6.0,2,1,1,2,1,41,41,89,0.1793,0.0,0.1827,0.125,T2,False,none,0.666667,21.0,0.5,7.333333,13.666667,0.22222,2.833333
7169e145-6973-4d0e-8884-9ff403254a4c,7.0,0.7777777777777778,6.0,17704.87,2529.2671428571425,1034.8928566235618,54,1,1.0,7.0,4.0,1.0,1.0,1.0,4.0,1.75,5.0,4.0,1.0,0.5714285714285714,0.7777777777777778,2529.2671428571425,3725.93,0.21044661723017452,178.0363888888889,0.0,0.2857142857142857,2.0,0.7142857142857143,19.0,2.0,77.85714285714286,7,21.0,1,4,2,1,4,45,45,90,0.2449,0.0,0.16,0.0677,T2,False,none,2.5,13.571429,0.089286,7.0,22.5,1.088874,3.196429
03b1d6ae-a5ab-44a1-b994-0776324b3cbc,4.0,0.4444444444444444,3.0,8335.369999999999,2083.8424999999997,1282.501586051651,61,1,2.0,2.0,10.0,2.0,1.0,0.75,1.0,4.0,3.0,1.0,1.0,1.0,0.4444444444444444,2083.8424999999997,3300.15,0.395921236849714,159.65666666666667,6.0,0.5,2.0,0.5,20.0,2.0,57.0,5,12.0,2,1,2,2,1,52,53,114,0.1396,0.0,0.1606,0.1401,T2,False,none,0.666667,10.0,0.166667,7.333333,17.333333,0.888871,2.722222
b371b06d-39c0-461e-9a6c-116cfe6c4041,2.0,0.2222222222222222,2.0,5375.83,2687.915,895.3881038130897,53,0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.2222222222222222,2687.915,3321.05,0.617774371585411,114.8338888888889,18.0,0.5,1.0,1.0,13.0,2.0,92.0,3,6.0,1,1,1,1,1,23,23,80,0.2171,0.0125,0.1809,0.0448,T2,False,none,1.0,13.0,0.333333,4.666667,11.5,0.22222,2.0
3a7d98d1-f806-4b73-981d-7669f8fb3f6d,2.0,0.2222222222222222,2.0,2674.67,1337.335,510.15632942265836,61,1,2.0,1.0,8.0,2.0,1.0,0.5,2.0,1.0,6.0,2.0,1.0,0.5,0.2222222222222222,1337.335,1698.07,0.6348708438798057,81.97444444444444,5.0,0.5,1.0,1.0,27.0,1.0,38.0,5,6.0,2,2,1,2,2,46,46,133,0.1685,0.015,0.242,0.0995,T2,False,none,1.0,27.0,0.5,9.666667,15.333333,0.22222,3.722222
b2cf62ad-3753-4056-8489-2a3b9ba895f8,2.0,0.2222222222222222,2.0,1234.56,617.28,639.8892105669544,63,0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.2222222222222222,617.28,1069.75,0.866503045619492,87.52222222222223,12.0,0.0,1.0,1.0,21.0,2.0,63.0,3,6.0,1,1,1,1,1,27,27,114,0.1396,0.0,0.1606,0.1401,T2,False,none,1.0,21.0,0.333333,7.333333,13.5,0.22222,2.888889
2805fa11-5b8a-41c9-a040-993db5f7289a,2.0,0.2222222222222222,1.0,4966.62,2483.31,2869.227186020654,60,1,2.0,1.0,12.0,2.0,1.0,0.5,1.0,2.0,9.0,1.0,1.0,1.0,0.2222222222222222,2483.31,4512.16,0.9084971268186413,7.135833333333333,11.0,1.0,1.0,1.0,24.0,2.0,18.0,4,6.0,2,1,1,2,1,46,46,90,0.2065,0.0111,0.193,0.0789,T2,False,none,0.666667,24.0,0.5,8.666667,15.333333,0.22222,3.277778
99c3dc32-ec78-4ee8-aae6-1860cc1974b3,6.0,0.6666666666666666,5.0,13747.99,2291.3316666666665,1461.3042286316245,77,1,2.0,3.0,11.0,2.0,1.0,0.8333333333333334,3.0,2.0,8.0,3.0,1.0,0.6666666666666666,0.6666666666666666,2291.3316666666665,4780.34,0.3477119200697702,136.49583333333334,0.0,0.16666666666666666,3.0,0.5,26.0,1.0,73.83333333333333,8,18.0,2,3,3,2,3,95,97,73,0.2873,0.0,0.1121,0.1053,T2,False,none,1.333333,13.0,0.125,9.333333,31.666667,1.333307,3.597222
0871a594-6b81-48d9-87d8-6c370951515c,2.0,0.2222222222222222,2.0,4991.6900000000005,2495.8450000000003,2426.7268334219248,58,0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.2222222222222222,2495.8450000000003,4211.8,0.8437623329974417,78.2611111111111,12.0,0.5,1.0,1.0,19.0,3.0,13.0,3,6.0,1,1,1,1,1,29,29,66,0.2862,0.0,0.1739,0.0673,T2,False,none,1.0,19.0,0.333333,6.666667,14.5,0.22222,2.666667
5eff44ea-5a73-48be-8371-6e88936974cd,3.0,0.3333333333333333,3.0,5767.629999999999,1922.543333333333,2159.3519919719743,60,1,2.0,1.5,11.0,2.0,1.0,0.6666666666666666,1.0,3.0,6.0,1.0,1.0,1.0,0.3333333333333333,1922.543333333333,4414.74,0.7654339824156543,203.01,4.0,0.3333333333333333,2.0,0.6666666666666666,19.0,3.0,63.666666666666664,5,9.0,2,1,2,2,1,52,52,66,0.2862,0.0,0.1739,0.0673,T2,False,none,0.666667,12.666667,0.266667,7.0,17.333333,0.499993,2.644444
36fdad06-b85b-4a88-a17d-5d319eeaf16d,5.0,0.5555555555555556,5.0,12633.08,2526.616,1911.2397473315589,98,1,3.0,1.6666666666666667,8.0,3.0,1.0,0.6,2.0,2.5,7.0,2.0,1.0,0.6,0.5555555555555556,2526.616,4674.68,0.37003486085736814,182.63972222222222,3.0,0.2,3.0,0.6,28.0,2.0,49.2,8,15.0,3,2,3,3,2,101,102,109,0.1797,0.0,0.1985,0.0683,T2,False,none,0.75,16.8,0.225,10.0,25.25,0.92591,3.658333
