phase,account_node,account_id,is_fraud_account,degree,weighted_degree,connected_device_count,connected_ip_count,connected_merchant_count,shared_device_count,shared_ip_count,proj_degree,proj_weighted_degree,community_id_louvain,community_id_lpa
T1,account:42835bd1-aac6-4649-9052-df0e09b120de,42835bd1-aac6-4649-9052-df0e09b120de,False,7,12.0,2,2,3,2,2,74,76,28,0
T1,account:ac14ac25-b79e-4db8-8066-2d3716d2f9f5,ac14ac25-b79e-4db8-8066-2d3716d2f9f5,False,5,12.0,1,1,3,1,1,86,87,48,0
T1,account:5a2afdc0-34b4-45aa-a96b-aefac73f2c82,5a2afdc0-34b4-45aa-a96b-aefac73f2c82,False,6,21.0,1,1,4,1,1,83,83,11,0
T1,account:11cd1f0c-0965-4dcf-8435-830628436ea6,11cd1f0c-0965-4dcf-8435-830628436ea6,False,5,9.0,2,1,2,2,1,38,38,11,0
T1,account:faeb679d-00d2-4d8c-bfb8-ed19be0ba2cb,faeb679d-00d2-4d8c-bfb8-ed19be0ba2cb,False,3,3.0,1,1,1,1,1,29,29,11,0
T1,account:3f78c31d-7382-4757-8d94-2aca6be677bf,3f78c31d-7382-4757-8d94-2aca6be677bf,False,5,6.0,2,2,1,2,2,38,38,63,0
T1,account:8533d8bb-cbb2-4f45-be4c-677130601dd4,8533d8bb-cbb2-4f45-be4c-677130601dd4,False,5,21.0,1,1,3,1,1,68,68,75,0
T1,account:0caba41a-e20e-46ba-9d9b-3d66aa20bbea,0caba41a-e20e-46ba-9d9b-3d66aa20bbea,False,5,6.0,1,2,2,1,2,52,53,58,0
T1,account:60a0c6ab-f023-4d45-b87d-b8c2d54c5807,60a0c6ab-f023-4d45-b87d-b8c2d54c5807,False,4,9.0,1,2,1,1,1,29,29,58,0
T1,account:38f34be4-7d42-480d-b206-9273fd5f1d5e,38f34be4-7d42-480d-b206-9273fd5f1d5e,False,3,3.0,1,1,1,1,1,23,23,73,0
T1,account:da1817a8-f684-4da7-a2c4-ef3cb260eba8,da1817a8-f684-4da7-a2c4-ef3cb260eba8,False,5,9.0,1,2,2,1,2,43,43,75,0
T1,account:67a028f1-33b7-4ed6-b764-0c08c5da8212,67a028f1-33b7-4ed6-b764-0c08c5da8212,False,6,9.0,2,1,3,2,1,59,60,11,0
T1,account:af1b52dc-565a-48c6-be67-bdb34a0bb64f,af1b52dc-565a-48c6-be67-bdb34a0bb64f,False,7,12.0,2,3,2,2,3,59,59,48,0
T1,account:24611e76-f791-415a-aebc-26f2d0b4a5ff,24611e76-f791-415a-aebc-26f2d0b4a5ff,False,7,18.0,3,3,1,3,3,35,35,50,0
T1,account:c002b38e-120d-4e7f-9e5e-358e5fa00d88,c002b38e-120d-4e7f-9e5e-358e5fa00d88,False,7,9.0,2,2,3,2,2,85,86,48,0
T1,account:faec39a2-e948-4850-80e8-23d1979d3318,faec39a2-e948-4850-80e8-23d1979d3318,False,6,12.0,2,2,2,2,2,62,62,63,0
T1,account:c39b70d2-93b4-44f6-bae2-083512c6b5b5,c39b70d2-93b4-44f6-bae2-083512c6b5b5,False,6,18.0,2,2,2,2,2,46,46,77,0
T1,account:7ab38ef2-8ca6-42cb-9d19-563f1f7dbc2b,7ab38ef2-8ca6-42cb-9d19-563f1f7dbc2b,False,5,12.0,1,2,2,1,2,49,49,75,0
T1,account:6f7ea1be-45df-4474-877f-12a517d6c4a7,6f7ea1be-45df-4474-877f-12a517d6c4a7,False,7,18.0,2,2,3,2,2,82,84,15,0
T1,account:2febc1b8-8996-4e29-9e20-f5a4b029856e,2febc1b8-8996-4e29-9e20-f5a4b029856e,False,5,6.0,2,1,2,2,1,62,62,15,0
T1,account:8ca9a3d5-7e9e-419f-b7ff-1b5b42d8b49e,8ca9a3d5-7e9e-419f-b7ff-1b5b42d8b49e,False,9,24.0,3,2,4,3,2,95,96,17,0
T1,account:2cdc76d2-5d4c-4731-8190-8d8b67612623,2cdc76d2-5d4c-4731-8190-8d8b67612623,False,5,6.0,1,2,2,1,2,41,41,63,0
T1,account:e8b5c7b6-7c28-49ee-904b-e59b73926259,e8b5c7b6-7c28-49ee-904b-e59b73926259,False,8,15.0,1,3,4,1,3,96,98,23,0
T1,account:5e14f885-a7e2-46f8-81ca-30b39392eecd,5e14f885-a7e2-46f8-81ca-30b39392eecd,False,3,3.0,1,1,1,1,1,28,28,75,0
T1,account:3bd96681-5f52-4324-bf55-46983bc534db,3bd96681-5f52-4324-bf55-46983bc534db,False,5,9.0,1,2,2,1,2,49,49,75,0
T1,account:170a4024-3e66-4fb7-8bfc-b552570a3ecf,170a4024-3e66-4fb7-8bfc-b552570a3ecf,False,4,6.0,2,1,1,2,1,34,34,82,0
T1,account:305f91a0-46e4-4286-92b1-db116fd0bd55,305f91a0-46e4-4286-92b1-db116fd0bd55,False,4,12.0,1,1,2,1,1,43,44,71,0
T1,account:be0af256-dab0-44f9-abac-73eeb599a114,be0af256-dab0-44f9-abac-73eeb599a114,False,3,3.0,1,1,1,1,1,18,18,71,0
T1,account:5366e0c1-1be4-4eb8-a60c-b5cb1c85fbfa,5366e0c1-1be4-4eb8-a60c-b5cb1c85fbfa,False,6,12.0,1,1,4,1,1,67,69,28,0
T1,account:3664ea95-cd8d-4557-9a43-613b4232dcda,3664ea95-cd8d-4557-9a43-613b4232dcda,False,3,9.0,1,1,1,1,1,34,34,15,0
T1,account:2bae5489-eb2e-4f89-82ce-11c9338c62d9,2bae5489-eb2e-4f89-82ce-11c9338c62d9,False,7,9.0,3,1,3,3,1,84,86,58,0
T1,account:fcd33ce1-4e24-40b2-a043-01d95d130641,fcd33ce1-4e24-40b2-a043-01d95d130641,False,4,6.0,1,1,2,1,0,41,41,50,0
T1,account:fb591fba-4599-4fed-9d7a-d170d83a74ae,fb591fba-4599-4fed-9d7a-d170d83a74ae,False,5,12.0,2,2,1,2,2,26,26,81,0
T1,account:67abff5f-f9d4-4683-8b75-349a0b613881,67abff5f-f9d4-4683-8b75-349a0b613881,False,3,6.0,1,1,1,1,1,30,30,76,0
T1,account:e95282d4-84f3-4275-aa2b-778945ee3bf0,e95282d4-84f3-4275-aa2b-778945ee3bf0,False,3,3.0,1,1,1,1,1,33,33,48,0
T1,account:44b918d4-0c41-4987-bf2a-4abe28f4af35,44b918d4-0c41-4987-bf2a-4abe28f4af35,False,9,24.0,3,1,5,3,1,113,116,94,0
T1,account:4ced4801-613b-47c7-a2fa-4bca660c2dc1,4ced4801-613b-47c7-a2fa-4bca660c2dc1,False,5,6.0,2,1,2,2,1,55,55,50,0
T1,account:bdcd540f-2556-439d-88b8-56935b721129,bdcd540f-2556-439d-88b8-56935b721129,False,4,6.0,2,1,1,2,1,38,38,50,0
T1,account:709c8380-f143-4fe5-ab5a-94b1bcdf0535,709c8380-f143-4fe5-ab5a-94b1bcdf0535,False,4,6.0,1,1,2,1,1,51,52,94,0
T1,account:cb4b1a3e-45e3-40e1-a6e9-74ca499a81c3,cb4b1a3e-45e3-40e1-a6e9-74ca499a81c3,False,8,21.0,1,3,4,1,3,98,100,28,0
T1,account:387302d6-15fb-4a2b-bc70-2af6d5bb4b75,387302d6-15fb-4a2b-bc70-2af6d5bb4b75,False,0,0.0,0,0,0,0,0,0,0,53,46
T1,account:fd3be34e-b4d7-47fb-b058-09cf334bd701,fd3be34e-b4d7-47fb-b058-09cf334bd701,False,0,0.0,0,0,0,0,0,0,0,54,47
T1,account:df50632a-d1c7-47d6-ab5d-a334950d5943,df50632a-d1c7-47d6-ab5d-a334950d5943,False,4,6.0,1,2,1,1,2,48,48,17,0
T1,account:991bdb8c-dd88-408c-b5be-ce33ad3ec917,991bdb8c-dd88-408c-b5be-ce33ad3ec917,False,5,9.0,1,3,1,1,2,28,28,58,0
T1,account:5a493cd3-a5d6-44e6-9b3b-a2e31533d6dd,5a493cd3-a5d6-44e6-9b3b-a2e31533d6dd,False,4,6.0,1,1,2,1,1,50,51,94,0
T1,account:753f25bd-fb21-4274-9183-5449af0c2513,753f25bd-fb21-4274-9183-5449af0c2513,False,6,9.0,2,1,3,2,1,73,73,58,0
T1,account:b8c61425-a0e7-4de4-bea9-d6000fd410d8,b8c61425-a0e7-4de4-bea9-d6000fd410d8,False,3,3.0,1,1,1,1,1,32,33,15,0
T1,account:d2889565-f0b3-44bb-9dd9-e89c92b445a4,d2889565-f0b3-44bb-9dd9-e89c92b445a4,False,7,12.0,2,2,3,2,2,80,83,82,0
T1,account:951e8663-fd77-47c2-9eb3-433d0b6ff819,951e8663-fd77-47c2-9eb3-433d0b6ff819,False,7,12.0,2,2,3,2,2,85,87,11,0
T1,account:fdec3469-e155-4d83-a217-bcc6fe7ef695,fdec3469-e155-4d83-a217-bcc6fe7ef695,False,4,6.0,1,1,2,1,1,55,56,82,0
T1,account:ea9b3336-bfd6-4c4f-92c9-ceefebdeeb1f,ea9b3336-bfd6-4c4f-92c9-ceefebdeeb1f,False,4,6.0,2,1,1,2,1,30,30,28,0
T1,account:f793c901-3d80-4191-9e1e-517a279dda31,f793c901-3d80-4191-9e1e-517a279dda31,False,6,15.0,3,1,2,3,1,45,45,94,0
T1,account:02229171-9341-474a-a4bc-999bee91573c,02229171-9341-474a-a4bc-999bee91573c,False,7,12.0,1,3,3,1,3,77,77,48,0
T1,account:357603df-0dd3-439d-8ac0-417d34f5421b,357603df-0dd3-439d-8ac0-417d34f5421b,False,3,3.0,1,1,1,1,1,31,32,48,0
T1,account:ac09bd3f-2fce-480a-85c9-627c2533d2a0,ac09bd3f-2fce-480a-85c9-627c2533d2a0,False,6,12.0,2,1,3,2,1,73,73,48,0
T1,account:45bc5bf2-e96e-4a01-a626-3ac4188db7f7,45bc5bf2-e96e-4a01-a626-3ac4188db7f7,False,5,15.0,1,2,2,1,2,45,45,94,0
T1,account:cf4857c3-ac79-4559-accb-a9d7e1f63b72,cf4857c3-ac79-4559-accb-a9d7e1f63b72,False,5,9.0,1,1,3,1,0,58,58,11,0
T1,account:99d93e37-8cb9-4b93-a146-3b6ca1d7a2f3,99d93e37-8cb9-4b93-a146-3b6ca1d7a2f3,False,5,9.0,1,1,3,1,1,63,63,17,0
T1,account:e0c7ec7a-0aee-4a55-a5ba-370b782d04a2,e0c7ec7a-0aee-4a55-a5ba-370b782d04a2,False,7,12.0,2,3,2,2,3,53,54,94,0
T1,account:c98f0353-cf1e-4826-bba0-90bddc755bad,c98f0353-cf1e-4826-bba0-90bddc755bad,False,9,24.0,2,5,2,2,5,57,59,28,0
T1,account:e7be7d4b-6c77-4a41-a507-8c3ecc2ebd7c,e7be7d4b-6c77-4a41-a507-8c3ecc2ebd7c,False,5,12.0,1,1,3,1,1,71,72,11,0
T1,account:cd2d3e81-5a39-4bb3-b88e-1550887c5c8d,cd2d3e81-5a39-4bb3-b88e-1550887c5c8d,False,8,18.0,1,3,4,1,2,87,90,17,0
T1,account:c628d2bc-00b0-43bc-a3e1-811432aff5fb,c628d2bc-00b0-43bc-a3e1-811432aff5fb,False,8,18.0,2,3,3,2,3,77,78,58,0
T1,account:53983f5b-1f1e-475d-a195-4bf6cfade0ac,53983f5b-1f1e-475d-a195-4bf6cfade0ac,False,3,3.0,1,1,1,1,1,32,32,94,0
T1,account:977c2a35-ce70-43d4-ba6f-dbd27f3b59e3,977c2a35-ce70-43d4-ba6f-dbd27f3b59e3,False,9,12.0,3,3,3,3,3,94,96,17,0
T1,account:e1295a1d-a6e5-4ad1-a2a4-ed5616a7f02b,e1295a1d-a6e5-4ad1-a2a4-ed5616a7f02b,False,4,9.0,1,2,1,1,2,28,29,11,0
T1,account:6b757208-f25c-4632-830b-699b738884d7,6b757208-f25c-4632-830b-699b738884d7,False,4,15.0,2,1,1,2,1,42,42,17,0
T1,account:731a8cda-72fc-4a1c-9fd4-386aaadb02b4,731a8cda-72fc-4a1c-9fd4-386aaadb02b4,False,0,0.0,0,0,0,0,0,0,0,55,48
T1,account:be66e2d7-7bbc-4a5e-8ac3-ba728aba1fb6,be66e2d7-7bbc-4a5e-8ac3-ba728aba1fb6,False,0,0.0,0,0,0,0,0,0,0,56,49
T1,account:5060b50a-5a51-44d4-ab3c-6ead7beb0544,5060b50a-5a51-44d4-ab3c-6ead7beb0544,False,6,15.0,1,4,1,1,4,34,34,94,0
T1,account:ff745820-10c0-4d87-8e04-5830f851dbc4,ff745820-10c0-4d87-8e04-5830f851dbc4,False,7,15.0,2,2,3,2,2,57,58,63,0
T1,account:c696370c-56a3-4636-bded-d4ec1b929aaf,c696370c-56a3-4636-bded-d4ec1b929aaf,False,5,12.0,1,1,3,1,1,77,79,75,0
T1,account:3ca64339-d2e0-4753-9fd9-05fc1e5b3e29,3ca64339-d2e0-4753-9fd9-05fc1e5b3e29,False,6,12.0,1,2,3,1,2,72,73,76,0
T1,account:b413f02b-8a4c-400a-b8d6-a8974a929266,b413f02b-8a4c-400a-b8d6-a8974a929266,False,5,6.0,1,2,2,1,1,41,41,11,0
T1,account:9a97d341-012d-4731-9080-e72922bd5536,9a97d341-012d-4731-9080-e72922bd5536,False,0,0.0,0,0,0,0,0,0,0,57,50
T1,account:152055df-0e0d-4a63-ba50-3b718ca713c3,152055df-0e0d-4a63-ba50-3b718ca713c3,False,3,3.0,1,1,1,1,1,28,28,81,0
T1,account:91cac861-f073-4c39-8e64-01277474b7ae,91cac861-f073-4c39-8e64-01277474b7ae,False,5,12.0,2,2,1,2,2,46,47,71,0
T1,account:f2571de5-a11a-49b1-9728-a11c0c3d07b7,f2571de5-a11a-49b1-9728-a11c0c3d07b7,False,4,9.0,1,1,2,1,1,48,48,68,0
T1,account:ac6c5f96-e3a6-4da2-9918-55657371e780,ac6c5f96-e3a6-4da2-9918-55657371e780,False,11,27.0,2,3,6,2,3,143,148,48,0
T1,account:6720644c-778b-4123-878f-b944de6edf22,6720644c-778b-4123-878f-b944de6edf22,False,7,12.0,1,2,4,1,2,84,85,68,0
T1,account:8398eecc-48c7-4d59-a918-8a78c327fa3c,8398eecc-48c7-4d59-a918-8a78c327fa3c,False,3,3.0,1,1,1,1,1,30,30,73,0
T1,account:99689532-9702-4053-9a8c-91ee6e169632,99689532-9702-4053-9a8c-91ee6e169632,False,5,12.0,2,2,1,2,2,31,31,76,0
T1,account:970d30d8-8580-4678-aac2-1cd36cf28995,970d30d8-8580-4678-aac2-1cd36cf28995,False,6,15.0,3,2,1,3,2,43,43,75,0
T1,account:85d99a1a-bd19-4774-891d-3d73840ba861,85d99a1a-bd19-4774-891d-3d73840ba861,False,5,6.0,1,2,2,1,2,34,34,94,0
T1,account:5eb197c6-6aa8-4f54-9b61-9a6c7bf44db0,5eb197c6-6aa8-4f54-9b61-9a6c7bf44db0,False,5,12.0,1,2,2,1,2,48,49,73,0
T1,account:7426e2c7-2783-49d8-80a2-4e6ab6961ece,7426e2c7-2783-49d8-80a2-4e6ab6961ece,False,5,9.0,1,1,3,1,1,70,71,58,0
T1,account:a9c4a542-ec22-4f52-995f-c760b60fe190,a9c4a542-ec22-4f52-995f-c760b60fe190,False,4,12.0,2,1,1,2,1,35,35,11,0
T1,account:240e9ead-df17-45ed-be7d-f7304336dcf4,240e9ead-df17-45ed-be7d-f7304336dcf4,False,3,3.0,1,1,1,1,1,30,30,50,0
T1,account:16044575-1add-4bae-9297-fb42f5e82402,16044575-1add-4bae-9297-fb42f5e82402,False,7,9.0,2,3,2,2,3,71,71,63,0
T1,account:9bcc1886-33b9-45a0-92b9-051b09455be4,9bcc1886-33b9-45a0-92b9-051b09455be4,False,6,9.0,2,2,2,2,2,48,48,73,0
T1,account:bff396f2-02e2-4cb9-bba2-4fe23bc9c15c,bff396f2-02e2-4cb9-bba2-4fe23bc9c15c,False,8,9.0,3,3,2,3,3,60,60,68,0
T1,account:b3cf64f5-1fc4-4c47-bf60-145c05a61106,b3cf64f5-1fc4-4c47-bf60-145c05a61106,False,5,12.0,1,2,2,1,2,53,53,82,0
T1,account:8ed008ae-97a5-4fc1-a3bb-e4e615824070,8ed008ae-97a5-4fc1-a3bb-e4e615824070,False,5,9.0,3,1,1,3,1,41,41,94,0
T1,account:133afd12-2a8e-4a42-a85b-ecd58b1a21d2,133afd12-2a8e-4a42-a85b-ecd58b1a21d2,False,9,15.0,2,2,5,2,2,113,117,63,0
T1,account:4ccd7fc9-c409-4f11-95ee-d69b4a34592e,4ccd7fc9-c409-4f11-95ee-d69b4a34592e,False,6,9.0,1,2,3,1,2,69,70,33,0
T1,account:1cafef4e-64b2-454d-bf5d-3a1b2ae505eb,1cafef4e-64b2-454d-bf5d-3a1b2ae505eb,False,6,15.0,2,2,2,2,2,55,55,63,0
T1,account:deb0c13e-6204-466f-9f83-2f53c6fe0372,deb0c13e-6204-466f-9f83-2f53c6fe0372,False,3,6.0,1,1,1,1,1,26,26,11,0
T1,account:664c8c38-d9f5-4008-8197-6c60265e72c3,664c8c38-d9f5-4008-8197-6c60265e72c3,False,4,9.0,1,1,2,1,1,49,49,50,0
T1,account:d5231bdd-6876-48b4-affc-eca72a0e0dbb,d5231bdd-6876-48b4-affc-eca72a0e0dbb,False,5,6.0,1,2,2,1,2,56,57,17,0
T1,account:53153543-07ae-4332-8340-9e6ccb72cecd,53153543-07ae-4332-8340-9e6ccb72cecd,False,7,12.0,3,1,3,3,1,74,76,15,0
T1,account:f5ad525b-4432-40dd-9155-fbbb392eeba4,f5ad525b-4432-40dd-9155-fbbb392eeba4,False,6,12.0,1,3,2,1,3,52,53,82,0
T1,account:d2619eff-bfb9-434b-9663-bc5e6ff17d83,d2619eff-bfb9-434b-9663-bc5e6ff17d83,False,3,3.0,1,1,1,1,1,33,33,78,0
T1,account:6113c0f8-5673-4358-8878-8d93b7bc3e61,6113c0f8-5673-4358-8878-8d93b7bc3e61,False,8,12.0,2,3,3,2,3,83,85,50,0
T1,account:b706689b-04b7-4fb4-86a8-9ea58b0257dd,b706689b-04b7-4fb4-86a8-9ea58b0257dd,False,5,15.0,1,2,2,1,2,52,53,17,0
T1,account:83adf1df-ddef-41b3-bfee-a8440b303f21,83adf1df-ddef-41b3-bfee-a8440b303f21,False,4,9.0,1,2,1,1,2,32,32,75,0
T1,account:f0499b44-d39b-4e60-ac24-42453c6b6e1b,f0499b44-d39b-4e60-ac24-42453c6b6e1b,False,3,3.0,1,1,1,1,1,24,24,33,0
T1,account:8e14830e-5a7f-45cf-a32a-51e3129d5be5,8e14830e-5a7f-45cf-a32a-51e3129d5be5,False,3,9.0,1,1,1,1,1,26,26,63,0
T1,account:569de666-7941-4256-9387-77d55405384a,569de666-7941-4256-9387-77d55405384a,False,8,15.0,2,2,4,2,1,88,88,94,0
T1,account:a80e87ff-c1f3-49dc-ae50-b7acbb6bfedb,a80e87ff-c1f3-49dc-ae50-b7acbb6bfedb,False,6,15.0,1,2,3,1,2,73,74,11,0
T1,account:14c4793c-1bc9-4bf2-9223-0f7e51395b5f,14c4793c-1bc9-4bf2-9223-0f7e51395b5f,False,6,12.0,2,2,2,2,2,62,62,50,0
T1,account:4a060396-2a2b-4763-a989-24a3ce2d4566,4a060396-2a2b-4763-a989-24a3ce2d4566,False,5,9.0,2,1,2,2,1,50,50,33,0
T1,account:e94cff47-71e7-4e4c-b6fd-aa8fb7f479cc,e94cff47-71e7-4e4c-b6fd-aa8fb7f479cc,False,7,18.0,2,2,3,2,2,76,76,81,0
T1,account:2cc1e495-5a84-4695-9cb1-aac3191446ab,2cc1e495-5a84-4695-9cb1-aac3191446ab,False,7,12.0,4,1,2,4,1,58,58,94,0
T1,account:d96d2c1c-9842-4e16-be5e-855c72f1f151,d96d2c1c-9842-4e16-be5e-855c72f1f151,False,4,12.0,2,1,1,2,1,28,28,50,0
T1,account:897b055a-4113-47d3-997d-4cb6ea92daa1,897b055a-4113-47d3-997d-4cb6ea92daa1,False,6,6.0,2,2,2,2,2,61,62,94,0
T1,account:2d6af9f2-1445-4b42-84fa-52dffe5849d6,2d6af9f2-1445-4b42-84fa-52dffe5849d6,False,6,9.0,2,1,3,2,1,71,71,73,0
T1,account:2b23363d-bbf8-4ac3-af3b-1b6c08e18b60,2b23363d-bbf8-4ac3-af3b-1b6c08e18b60,False,6,12.0,1,3,2,1,3,46,46,94,0
T1,account:cf05dc90-953e-4dbf-84bd-0175b34d8678,cf05dc90-953e-4dbf-84bd-0175b34d8678,False,6,6.0,2,2,2,2,2,51,51,33,0
T1,account:81a852c5-e92b-4634-a2ee-1eb8d17f8c5f,81a852c5-e92b-4634-a2ee-1eb8d17f8c5f,False,9,12.0,3,3,3,3,3,90,91,76,0
T1,account:ed2b18a9-be2c-4499-89e8-e64c8f96d4e8,ed2b18a9-be2c-4499-89e8-e64c8f96d4e8,False,5,9.0,1,2,2,1,2,46,46,58,0
T1,account:0f9a14f8-171e-4ab8-b8d0-579f1759ccce,0f9a14f8-171e-4ab8-b8d0-579f1759ccce,False,7,21.0,1,2,4,1,2,104,105,77,0
T1,account:b061c363-6dd7-4848-a2c6-7dd36506abef,b061c363-6dd7-4848-a2c6-7dd36506abef,False,4,18.0,1,1,2,1,1,42,42,71,0
T1,account:975b0bd6-f3b5-46ed-9b52-becf23b61ec3,975b0bd6-f3b5-46ed-9b52-becf23b61ec3,False,5,9.0,1,2,2,1,2,57,59,48,0
T1,account:76b82dc6-9ae3-4908-b940-a8d338e1007a,76b82dc6-9ae3-4908-b940-a8d338e1007a,False,5,15.0,1,2,2,1,2,50,51,94,0
T1,account:a5ba5a13-0bfe-4a1b-b238-d4f850a254db,a5ba5a13-0bfe-4a1b-b238-d4f850a254db,False,6,12.0,1,2,3,1,2,83,85,73,0
T1,account:55dd5768-7f3f-411d-95d4-c93a8e8f4bd3,55dd5768-7f3f-411d-95d4-c93a8e8f4bd3,False,6,15.0,2,1,3,2,1,61,62,75,0
T1,account:11f21072-8ec9-4b13-90aa-0dffc661afe8,11f21072-8ec9-4b13-90aa-0dffc661afe8,False,4,6.0,1,1,2,1,1,38,38,94,0
T1,account:13d119be-e0b7-4e7a-b00d-8fe4546c4fb9,13d119be-e0b7-4e7a-b00d-8fe4546c4fb9,False,5,6.0,1,2,2,1,2,47,47,15,0
T1,account:60caf59c-c83d-43bd-8c06-e4c9187d56bc,60caf59c-c83d-43bd-8c06-e4c9187d56bc,False,8,9.0,3,2,3,3,2,81,81,94,0
T1,account:0cacc4e0-5d54-4521-acc2-4654b3acb1e2,0cacc4e0-5d54-4521-acc2-4654b3acb1e2,False,3,3.0,1,1,1,1,0,27,27,68,0
T1,account:e52c4d40-923e-410a-9a07-12e54d734271,e52c4d40-923e-410a-9a07-12e54d734271,False,5,12.0,1,1,3,1,0,66,67,11,0
T1,account:00397928-336e-4596-99a4-a8da6d6edfe5,00397928-336e-4596-99a4-a8da6d6edfe5,False,3,6.0,1,1,1,1,1,26,26,58,0
T1,account:9f8ea8da-acbf-47bf-b8a7-994f9435a6c5,9f8ea8da-acbf-47bf-b8a7-994f9435a6c5,False,6,18.0,3,2,1,3,2,46,47,50,0
T1,account:407dc663-8213-44fe-89ef-c68c72f56a8e,407dc663-8213-44fe-89ef-c68c72f56a8e,False,7,15.0,2,3,2,2,3,70,70,94,0
T1,account:e66c1a69-0d20-412b-af3b-45374cbf48e4,e66c1a69-0d20-412b-af3b-45374cbf48e4,False,0,0.0,0,0,0,0,0,0,0,59,51
T1,account:9534069e-6024-41f2-a412-77e22febe309,9534069e-6024-41f2-a412-77e22febe309,False,5,6.0,2,1,2,2,1,52,53,78,0
T1,account:baf4ac97-e5af-4a86-8ffa-fdd8f7131391,baf4ac97-e5af-4a86-8ffa-fdd8f7131391,False,7,18.0,2,3,2,2,3,52,52,50,0
T1,account:a0c9a1e4-52d2-4d26-bc2f-39215e3ef524,a0c9a1e4-52d2-4d26-bc2f-39215e3ef524,False,3,6.0,1,1,1,1,1,27,27,33,0
T1,account:7097a598-401b-4ace-bd59-1829ad870b92,7097a598-401b-4ace-bd59-1829ad870b92,False,5,9.0,2,1,2,2,1,53,53,78,0
T1,account:937c4cf6-de73-403a-8fc4-d960492123ed,937c4cf6-de73-403a-8fc4-d960492123ed,False,6,18.0,3,1,2,3,1,58,61,58,0
T1,account:9175fc4a-be0b-4c15-b970-bff5959f075a,9175fc4a-be0b-4c15-b970-bff5959f075a,False,8,18.0,3,3,2,3,3,64,65,58,0
T1,account:623e3b43-637f-4399-8dc4-1fa1a52bf8bd,623e3b43-637f-4399-8dc4-1fa1a52bf8bd,False,9,24.0,2,4,3,2,4,98,101,48,0
T1,account:1409365b-6aa4-417e-ba92-d3b8a016da32,1409365b-6aa4-417e-ba92-d3b8a016da32,False,6,12.0,1,3,2,1,3,62,62,75,0
T1,account:a6ae0bf3-005a-4f46-b3aa-a373187227e4,a6ae0bf3-005a-4f46-b3aa-a373187227e4,False,7,12.0,2,2,3,2,2,75,75,71,0
T1,account:d400c3ab-7201-47a3-9766-56ac60ce304f,d400c3ab-7201-47a3-9766-56ac60ce304f,False,6,15.0,1,2,3,1,2,66,66,63,0
T1,account:195caf27-df4a-4acb-8a87-b027e8b890ea,195caf27-df4a-4acb-8a87-b027e8b890ea,False,7,15.0,3,2,2,3,2,51,53,82,0
T1,account:7d6b1c07-42da-422b-8973-80dd74f9e4fb,7d6b1c07-42da-422b-8973-80dd74f9e4fb,False,5,9.0,2,1,2,2,1,53,53,77,0
T1,account:3b541cec-cd37-489a-b04e-f91cd4caaaed,3b541cec-cd37-489a-b04e-f91cd4caaaed,False,6,9.0,2,1,3,2,1,64,64,94,0
T1,account:727ed9e8-9a83-4a0a-9ae8-3c44cead5a15,727ed9e8-9a83-4a0a-9ae8-3c44cead5a15,False,3,3.0,1,1,1,1,0,33,33,63,0
T1,account:12fcb6d8-84ad-4931-8f10-a172db50f9d3,12fcb6d8-84ad-4931-8f10-a172db50f9d3,False,3,3.0,1,1,1,1,1,32,32,81,0
T1,account:dc054a45-aa6e-49a1-b055-ee25d450d4c8,dc054a45-aa6e-49a1-b055-ee25d450d4c8,False,5,15.0,2,1,2,2,1,55,56,17,0
T1,account:56983ad6-d7b0-4438-9e8a-241e40cf20b6,56983ad6-d7b0-4438-9e8a-241e40cf20b6,False,3,3.0,1,1,1,1,1,25,25,28,0
T1,account:bcff694a-2232-44f3-ac85-4020e4b995c1,bcff694a-2232-44f3-ac85-4020e4b995c1,False,4,6.0,1,1,2,1,1,56,56,15,0
T1,account:2138d5ae-6313-4fde-8663-84b5812adfc7,2138d5ae-6313-4fde-8663-84b5812adfc7,False,3,3.0,1,1,1,1,1,39,39,75,0
T1,account:24098f65-388f-4c13-9b92-de8672443c2a,24098f65-388f-4c13-9b92-de8672443c2a,False,3,3.0,1,1,1,1,1,20,20,82,0
T1,account:28b5de35-5aad-4b7a-abf6-249f2fc04bbe,28b5de35-5aad-4b7a-abf6-249f2fc04bbe,False,0,0.0,0,0,0,0,0,0,0,60,52
T1,account:7353fe6a-90f2-42f1-9a3c-bcb03af3a849,7353fe6a-90f2-42f1-9a3c-bcb03af3a849,False,7,9.0,3,2,2,3,2,58,58,11,0
T1,account:6c155c8d-d1c2-4c1b-a295-41e0ec009279,6c155c8d-d1c2-4c1b-a295-41e0ec009279,False,5,9.0,1,2,2,1,2,44,45,33,0
T1,account:61f5d8aa-46ab-4af9-b755-f5249928ce2f,61f5d8aa-46ab-4af9-b755-f5249928ce2f,False,5,6.0,2,2,1,2,2,38,38,28,0
T1,account:858bd90f-1c88-4bdf-8614-5199eed6ed35,858bd90f-1c88-4bdf-8614-5199eed6ed35,False,7,12.0,2,2,3,2,2,63,64,94,0
T1,account:af82e7da-0966-41f0-94d0-4b5c8b94db7d,af82e7da-0966-41f0-94d0-4b5c8b94db7d,False,5,12.0,2,2,1,2,2,30,30,94,0
T1,account:6a83b110-d1da-422e-9cc2-ba4a4b365825,6a83b110-d1da-422e-9cc2-ba4a4b365825,False,6,9.0,3,1,2,3,1,66,66,17,0
